id,text,doc_id,Year,who
20121_M99_referat,"tak. jeg ville jo nærmest være bekymret, uanset hvem der i øvrigt havde regeringsmagten, og uanset hvem der var justitsminister, hvis man drog følgende konsekvens: først kommer embedsmændene i justitsministeriet og siger, at det forslag mener de er grundlovsstridigt, hvorefter man har en regering siddende, der siger, at der skal arbejdes videre med det. så ville man for alvor stå i noget, om hvilket vi kunne sige, at der vist for alvor er noget at snakke om. men det, der er interessant, er, at det godt kan være, at det enkelte forslag ikke var heldigt eller var forkert, fordi det netop strider mod grundloven, men det ændrer jo ikke på, at det værdisæt, der har ligget bag forslaget, nemlig at man er nødt til at gøre noget ved rocker-bande-problemerne, desværre selv i dag er sørgelig aktuelt. derfor tror jeg, at jeg med ro i sindet kan sige, at præcis det samme værdisæt har den socialdemokratiske folketingsgruppe i dag. det kan godt være, at vi er nødt til at kigge på nogle nye måder. det kan godt være, at vi er nødt til at kigge på nogle nye forslag for at gøre noget ved det her. jeg synes i hvert fald ikke, der er nogen grund til at kigge på de forslag, der allerede har vist sig at være en fuser, fordi vi ikke kan gennemføre dem, fordi de er grundlovsstridige. det er jo helt håbløst, hvis vi skal gøre noget yderligere, end vi som samfund gør i dag, for at løse rocker-bande-problemerne.",37313,2013,Morten
20121_M115_referat,"med den økonomiske politik, regeringen har ført, har vi ved at træffe forskellige ikke altid nemme beslutninger, lave reformer og andre ting opnået, at vi på den ene side kan lave lempelser af personskatter og erhvervsskatter og på den anden side kan have råd til at forbedre velfærden og udvikle den fremover, ikke med meget store vækstrater, men de er der. det skal ske, i takt med at der bliver flere ældre, som jeg synes også skal have en god pleje, når de bliver gamle, at flere unge skal have en uddannelse, at det bliver dyrere at behandle folk på sygehusene med mere moderne behandlingsformer. venstre sagde selv, da de var ved magten, at alt det ikke kunne lade sig gøre med nulvækst. det skrev man selv ikke kunne lade sig gøre. det er ikke udtryk for, at min sindsstemning generelt ikke er god, men man kan godt blive sådan lidt småprovokeret over, at venstre ikke tør være ærlige i den politiske debat. så jeg vil sige, at man skal komme med det, så vi kan diskutere det.",44157,2013,Morten
20121_M106_referat,"først må jeg rette enhedslistens ordfører, hr. finn sørensen. jeg sagde ikke, at dem med de højeste indkomster ikke skal betale til dem med de laveste indkomster. jeg sagde, at dem med de højeste boligudgifter ikke skal betale endnu mere i ejendomsskatter, for at pengene bliver sendt til kommuner, hvor borgerne betaler meget mindre for at bo. det er faktisk ikke det samme som det, hr. finn sørensen sagde. så spørger hr. finn sørensen ind til, hvordan det skal klares rent økonomisk i en periode, hvor budgetterne for 2013 er fastlagt, hvis man piller det her ud allerede for 2013. det må der jo findes en løsning på. men generelt opererer vi jo i det offentlige med en holdbarhedspolitik, som har lidt længere sigt, og det vil sige, at i princippet kan man godt finansiere skattelettelser her og nu med et forventet offentligt lavere forbrug i fremtiden. altså, hvis man har fastlagt for sig selv, at man ikke vil bruge så mange penge i fremtiden, kan man også lette skatten i dag.",41379,2013,Morten
20121_M85_referat,"ministeren. skatteministeren holger k. nielsen : det er da klart, at det hænger sammen med, hvad der sker omkring os. det er vi da nødt til at forholde os til. det ville da være uansvarligt, hvis en regering ikke gjorde det. så siger hr. jacob jensen hvis og hvis. jamen den slags hypotetiske spørgsmål giver det jo ikke mening at stå og besvare her i folketingssalen. det, jeg bare kan sige, er, at vi selvfølgelig er opmærksomme på, hvordan den danske vækst kan fastholdes og forhåbentlig styrkes. så vil jeg også sige, at det jo ikke kun er selskabsskatteprocenten, der har betydning for, om der bliver tiltrukket investeringer til danmark. det er jo lige så meget de generelle rammevilkår for erhvervslivet: at vi har et godt uddannelsessystem, at vi har forskning i vores land og en god infrastruktur, at vi har stabilitet og ro i vores land. så man kan ikke udelukkende gøre tiltrækningskraften for udenlandske investeringer til et spørgsmål om selskabsskatteprocenten. det håber jeg også at venstre er enig med mig i. : spørgeren. : ministeren. skatteministeren holger k. nielsen : jamen jeg tror, man skal være forsigtig med at have den her meget, meget hypotetiske diskussion. altså, det er meget svært at svare generelt på, hvad vi så vil, hvis der sker det og det. der er jo mange forskellige elementer og faktorer, som kommer ind her. og derfor vil jeg sige, at i første omgang er vi altså mest optaget af at få vedtaget den her vækstplan, som forhandles i øjeblikket. og et af hovedproblemerne er altså, at venstre har forladt forhandlingslokalet og simpelt hen ikke vil forhandle videre, fordi man hellere vil forære ca. 1 mia. kr. til de rigeste arvinger i det her land. det er så venstres prioritering, og det vil regeringen ikke være med til. derfor blokerer det jo i øjeblikket for, at man kan få den nedsættelse fra 25 til 22 pct., som diskuteres. så skulle vi ikke lige få den sag ordnet først, før vi begynder at diskutere, hvad man så skal på længere sigt, hvis der sker forskellige ting i andre lande?",33385,2013,Morten
20121_M61_referat,"der er ikke nogen tvivl om, at råstofudvinding, det tror jeg også at vi er helt enige om, er et ansvarsområde, som ligger i grønland ifølge selvstyreloven. det betyder, at en eventuel beslutning om at ophæve nultolerancen i forhold til uran også er en grønlandsk beslutning. men som jeg sagde indledningsvis, jeg har faktisk sagt det et par gange, er det jo også sådan, at hvis man når dertil, bliver det også et rigsanliggende, fordi det at ophæve nultolerancen i forhold til uran selvfølgelig har sikkerhedsmæssige og forsvarspolitiske konsekvenser, og dermed bliver det også et rigsanliggende. jeg synes egentlig, det hænger ganske logisk sammen, og det er jo, fordi det egentlig er beskrevet så fint, hvordan tingene er. og det er på den baggrund, at vi, når nu man i grønland er optaget af at få undersøgt de her ting nærmere, bistår den gruppe, ligesom vi også er i gang med at øge vores samarbejde i forhold til det udenrigs- og sikkerhedspolitiske område, herunder også betydningen af de her kritiske råstoffer. torsdag den 21. februar 2013 65 punkt. det kan jeg jo vanskeligt forestille mig, henset til at nærværende regeringen har udtrykt, at den gerne vil lave god regeringsførelse, og det ville det her ikke helt være i tråd med. så kan statsministeren be- eller afkræfte, at der findes en sådan hemmelig aftale?",25204,2013,Morten
20131_M3_referat,"det er jo meget svært at finde ud af, hvad venstre egentlig mener. jeg ved ikke, om det er den her diskussion med standpunkter, synspunkter og holdninger, der er sådan lidt svær. hvis vi ser på hr. lars løkke rasmussens udtalelser i bl.a. den kronik, der blev lavet i 2008, ser vi, at timemodellen blev kaldt for flagskibet, og det blev sagt, at den kollektive trafik skal bære væksten i trafikken. så sent som i morges har der jo været samråd, hvor hr. kristian pihl lorentzen bl.a. sagde, at togbroen over vejle er ligegyldig og spild af pen- 4 torsdag den 3. oktober 2013 ge. det er også den udtalelse, der kom i berlingske, og som blev refereret tidligere. så hvad er venstres holdning? støtter man timemodellen, eller gør man ikke?",44758,2013,Morten
20131_M36_referat,"jeg føler ikke, at jeg generaliserer. ordføreren startede med at sige, at det handler om de her mennesker, der har det så svært. ordføreren tegnede jo et billede af de mennesker, der rejser ud, som værende nogle udsatte borgere, nogle stakler, som det er så svært for. og det reagerede jeg imod og sagde, at det jo ikke er det billede, som kan gælde for alle. så sagde jeg, at dem, der rejser på de her ferier, nok er de gennemsnitlige borgere. det ved jeg faktisk ikke engang om jeg har dokumentation for. men det er mere i forhold til, at man tegner sådan et billede. det er jo klart der vil jeg også samtidig give fru liselott blixt ret at hvis man ikke tegner en forsikring, er man lidt, jeg må ikke sige på røven, men det er man jo lidt. derfor er det jo også vigtigt, at folk tegner forsikring. nej, det må man nok ikke sige.",55396,2013,Morten
20121_M101_referat,"men rut-registeret har nu andre funktioner. eksempelvis er det jo sådan, at man via rut-registeret og skats indsats f.eks. kan tjekke, om det polske firma rent faktisk eksisterer, eller om det kun har en postkasse i warszawa. hvis det har det, bliver der jo heller ikke betalt skat i polen, så rut-registret har andre formål. men jeg vil tilbage til det, som jeg spurgte om, nemlig . ordføreren vil ikke indrømme, at det var en fejl, der skete, men er det ikke en fejl, at man ikke, inden man stiller et forslag, undersøger til bunds, hvad det forslag indebærer, og at det altså i det her tilfælde ville indebære mulighed for polske overenskomster i danmark?",38249,2013,Gustav
20121_M74_referat,"jeg takker. jeg tror, at ministeren har misforstået konceptet lidt. det er folketingsmedlemmerne, der stiller spørgsmål til ministrene. vi kan gerne bytte om, men det vil forudsætte et folketingsvalg og et regeringsskifte. det stiller vi os i venstre fuldstændig og til enhver tid klar til, justitsministeren kan bare opfordre statsministeren til at udskrive folketingsvalg. men indtil da vil jeg bede justitsministeren om at svare på de spørgsmål, der bliver stillet, og det gjorde ministeren ikke. jeg spurgte nemlig om, hvad man ville gøre på eu-plan. altså, vil man bakke op om det her ønske, som bl.a. er fremført af sverige og tyskland? og ministeren siger, at man har den her suspensionsmekanisme, som man kan bringe i spil, hvis der er tale om misbrug. spørgsmålet melder sig så: mener den danske regering, den danske justitsminister, at der er tale om misbrug i forhold til asylansøgere, der via aftalen om visumfrihed kommer til europa og søger om asyl? mener ministeren, at der er tale om misbrug eller ej? jeg kan oplyse ministeren om, at den tyske minister mener, at der er tale om misbrug, og det er derfor, at man i tyskland har taget et stærkt standpunkt, som man kunne ønske at den danske regering ville bakke op om.",29668,2013,Gustav
20121_M106_referat,"jeg mener ikke, at der er nogen af de beslutningsforslag, der kommer herned i folketingssalen, der er paradenumre det ville jeg godt nok tage afstand fra. men jeg kan så sige, at jeg da ærligt skal indrømme, at jeg har været imod forslaget, men så er blevet overbevist om, at det nok er godt nok. mine egne indvendinger har været, at jeg ikke mener, at en borgmester fra maribo skal drage til thyborøn for at vie et brudepar i vandkanten. jeg anerkender fuldstændig, at borgmestre selvfølgelig skal stå til rådighed for borgerne, selvfølgelig skal de det, men jeg ser i ånden, at borgmesteren bliver sådan en eventmager og forlystelsesfunktionær, der hopper i elastik sammen med brudeparret eller noget andet. på den anden side bliver det jo borgmesterens eget valg, om han eller hun vil deltage. så derfor siger vi ja til forslaget.",41575,2013,Gustav
20141_M26_referat,"nu er jeg jo ikke ekspert i, hvad der foregår på eu-plan, men så vidt jeg er orienteret, er der på næste ecofin-møde netop noget om misbrugsklausuler. og som jeg har forstået det, er selv luxembourg indforstået med, at man skal have indført det i eu-lovgivningen. så jeg tror faktisk, det kommer, hvilket jeg synes er positivt. så umiddelbart, indtil man har haft det her ecofin-møde om 12 dage, synes jeg ikke, det giver voldsomt meget mening, hvis folketinget skulle sige, at vi nu indfører det, for så 12 dage efter at finde ud af, at det bliver gjort internationalt. jeg vil også sige, at hvis man så vælger at gennemføre det på dansk plan, kan jeg ikke umiddelbart gennemskue, hvad det vil få af konsekvenser. hvad vil det f.eks. gøre ved investeringerne i danmark? vil folk søge uden om? eller kan vi overhovedet gøre det i forhold til eu-retten, altså lave sådan noget her selv? det har jeg altså ikke gennemskuet lige nu, men jeg vil sige: lad os nu vente og se, om man ikke løser det her på eu-plan eller oecd-plan, for det er nu der, jeg tror det rykker mest. 24 torsdag den 27. november 2014",83853,2014,Gustav
